amount,time_of_day,velocity,device_age,location_dev,is_new_merchant,is_fraud
11541.183887770756,4,0,859,0.07742915050030497,0,0
8834.636319955358,18,5,942,0.5814842882046417,0,0
11032.105591418065,21,2,393,0.9117814217352833,0,0
9330.048724591283,23,3,635,0.6011416668628448,0,0
38981.427833602,10,3,689,0.23599599583783226,0,0
17512.761705744837,12,1,516,0.32021840161554704,1,0
2901.5554014041845,19,2,188,0.6231598740802718,0,0
48455.440480739155,4,0,346,0.5970544656150173,1,1
44190.45638932165,20,1,352,0.9557029102151047,1,0
46388.336636928696,3,0,541,0.529084564007549,1,1
49745.4420540953,3,4,598,0.3550148819732395,1,0
8703.023508482169,3,4,47,0.5249927567414182,0,0
19818.13852494391,3,3,77,0.7862339832708017,1,0
37914.34140044753,19,1,343,0.5403638057838767,0,0
34804.07069650907,20,4,191,0.32605255028771385,1,0
7703.256357929355,17,1,543,0.33862105110507845,1,0
40793.497918280984,17,5,819,0.7568118192423505,0,0
11229.784186114666,15,0,681,0.06644827686128185,0,0
11198.642564982927,8,3,36,0.27475527617451234,1,0
26853.351400441745,17,0,757,0.1530375904085416,0,0
29651.06734273674,21,4,424,0.9446756331972314,1,0
29008.50952981218,1,1,351,0.09009426316817848,0,0
4583.427001513766,20,2,188,0.7581836095962566,0,0
43874.268522892715,3,2,527,0.6304255694691703,1,1
13287.346129009416,11,2,334,0.6328044006709712,0,0
6484.450914927381,6,1,483,0.7634330271478851,1,0
44438.51651265017,14,2,216,0.4004879720737935,0,0
47783.01839650537,6,3,158,0.40074336499727403,1,0
43107.75958709988,21,1,926,0.2887057822374557,1,0
40477.708575496654,20,2,667,0.5977500368856608,1,0
32765.546612144695,16,4,241,0.9298052521102582,0,0
27547.359956750875,15,2,296,0.9239831993909312,1,1
4358.468127971393,18,1,462,0.7029606721813852,1,0
20428.57612140423,8,0,45,0.9061857710330502,0,0
18640.698965445576,13,2,495,0.9635188283557684,1,1
12995.091650178707,16,2,971,0.7951049430027913,1,0
36173.77148329236,4,2,175,0.40783332894334623,1,1
24798.827996587752,1,2,346,0.4832249663317051,0,1
4061.50033322332,19,0,56,0.9312569200955986,0,0
11016.958265471068,15,3,566,0.6700080752747103,1,0
34166.1055953432,13,1,341,0.8206939611861753,0,0
3815.781665920106,13,3,777,0.11611403574541779,1,0
42561.833633297945,0,5,886,0.19390141509064418,0,0
24762.374885428577,2,4,751,0.34410846732296885,1,0
24034.523000559133,6,2,833,0.1882406555595525,1,0
29624.465155129285,14,2,108,0.9064650646515402,1,0
41235.801486598204,18,5,710,0.21689054699747168,0,0
17396.982303030632,19,0,897,0.5571837143304961,1,0
33904.027466427586,1,2,214,0.08545387014947703,1,0
28290.940880149596,18,4,499,0.15496184652386868,0,0
13358.743225769373,8,6,758,0.24741513497120493,0,0
43932.71301789435,18,0,397,0.9828934014843861,1,1
39873.326820130336,4,2,550,0.7970637570039121,0,0
32926.00721457469,17,1,497,0.673555058769569,1,0
42530.58063742115,15,1,173,0.9162619838498018,0,0
43366.03710598052,3,3,105,0.9562086593676148,0,1
35421.06520598459,11,3,552,0.45357291427874924,1,0
41852.29628489997,6,4,479,0.327689449442628,1,0
34876.59836884749,13,2,399,0.3153153268542742,1,0
34010.237180297416,22,4,434,0.03572910208144853,0,0
30934.382796977065,11,4,642,0.27963809372633786,1,0
37638.30481148649,2,4,693,0.3550459671937439,0,0
7938.669213600754,4,3,991,0.03689883944873362,1,0
44044.72925235443,16,3,922,0.8826048156188958,1,1
43593.45795198415,9,3,194,0.8478567357997436,1,1
1472.0716788976117,9,1,843,0.2515009199344028,0,0
41292.57936073249,10,1,801,0.8025589003095854,1,1
6452.204674997525,16,3,466,0.7962118790817143,0,0
16762.591524414504,4,6,341,0.3350127597350505,1,0
37177.97773201747,12,0,59,0.6970680386310942,1,0
8046.387203454927,9,2,863,0.28985783803013443,0,0
40900.17153571192,8,2,538,0.07027623588769993,0,0
41608.38755610752,16,0,478,0.5047978339289786,0,0
25378.3120107042,0,7,103,0.43832704087905927,1,1
329.22972712451065,3,3,533,0.13815291451937894,1,0
14359.03627741389,3,4,945,0.4905533369900844,0,0
30850.176649603352,17,6,592,0.9493757457569163,1,1
49059.4970395909,8,2,839,0.7313931471891302,0,0
31594.35821556325,17,1,982,0.7388723099457941,0,0
12997.581017397348,13,2,711,0.7575507950822903,1,0
31703.94509794957,14,0,322,0.7446338072685457,0,0
27003.869131995616,5,1,549,0.019901435400606737,1,0
38994.47130360567,23,1,14,0.9246909356939317,0,1
5357.962134959651,9,5,456,0.8301377644387733,1,0
38053.78484607638,14,2,221,0.2745794074330027,0,0
27067.91626801875,3,2,876,0.5527435048366303,1,0
48149.970272911145,17,4,391,0.6150059299531672,0,0
17100.189580273916,17,1,678,0.13194502911624506,1,0
31634.768437766066,16,4,173,0.25396337685712744,1,0
46602.08499444577,11,0,662,0.02325043528415205,1,0
5134.461302254056,6,5,684,0.8639517200542653,0,0
46862.05207695019,15,0,81,0.024905069746200437,1,0
34397.40725781766,10,0,336,0.31869583786086697,0,0
3401.1745846675435,13,2,225,0.0782464929462231,0,0
15055.168711671344,2,2,871,0.7814059261710522,0,0
35411.52271137763,18,0,35,0.9249827730711878,1,1
3376.856567423897,17,2,870,0.5628156198177924,0,0
29112.7013042119,9,5,188,0.13956681730832166,0,0
17300.694017078305,5,2,224,0.5581608582861015,1,0
31049.56673319618,12,4,643,0.7703412394526786,1,0
2296.6442702875174,9,1,886,0.7184162052263006,1,0
43578.12493955729,17,2,963,0.7417190058665551,1,0
48674.71356917807,19,0,968,0.27917384255347766,0,0
48444.203985731714,15,1,494,0.07373752258424227,0,0
37485.09506882881,5,1,863,0.14896363854845018,0,0
6513.011144130292,12,0,311,0.9555064850789406,0,0
37915.57716449184,3,0,521,0.6135139870959812,0,0
1239.0999537754876,22,3,581,0.7278996058639255,1,0
1115.9563409345728,13,2,540,0.8990645917806059,0,0
16187.274855285566,0,1,911,0.8527545665512919,1,1
24437.273088329242,19,4,369,0.21840184971911902,1,0
38522.66681621158,4,2,475,0.05806004460875369,0,0
34167.9358765592,7,4,746,0.9251282008634586,0,0
22300.67629177365,11,1,31,0.981668292637757,0,0
13688.597047420477,1,3,827,0.5673441935139752,1,0
49856.25376288398,11,0,232,0.8884019148377795,1,1
21314.80329877629,4,2,850,0.23181604971475334,1,0
22574.837346240478,21,3,998,0.11103870458985132,0,0
8189.554821371543,4,0,497,0.49981693740841404,1,0
39742.52934200897,12,4,566,0.811183419483786,1,1
34687.174466816614,8,3,964,0.6546536232403324,1,0
11046.272943310132,9,4,981,0.6373201681437654,1,0
4128.228470335976,0,0,175,0.01745890822516616,0,0
34028.16011071491,2,0,298,0.31749289236509126,1,0
32729.01560191395,17,3,791,0.9394957865224813,0,0
13670.243754640484,11,4,365,0.13427353951692345,0,0
47543.669476898016,2,1,86,0.7263659451871542,0,0
7561.384010127203,8,4,577,0.7593111538080446,0,0
21622.41670411967,1,2,89,0.7328332431922887,1,0
47181.35984917827,2,1,54,0.9892848941001764,0,1
20992.168573136853,13,2,630,0.40920821135192476,0,0
31929.912123727638,3,1,361,0.6821933922090193,1,1
19885.743954160087,18,2,476,0.19365511338380237,1,0
13718.017965410014,12,3,229,0.39970991587108795,1,0
49199.04262151181,6,1,779,0.4915606024331265,1,0
20472.606975689,11,2,831,0.21482754110002555,0,0
44706.01919191993,2,4,534,0.9068107423588597,1,1
11505.430748495399,22,0,950,0.7161978304673624,1,0
10663.104154213914,22,4,759,0.28375776809249476,0,0
1566.392803396723,8,2,985,0.13495643929759427,0,0
32586.824600540494,1,0,373,0.28786732842250773,1,1
18432.63192275082,21,1,469,0.6229853822430844,0,0
43219.26890948346,8,1,420,0.8264086383102858,1,1
23665.76323551094,11,1,826,0.5031682570551604,1,1
48409.98946145694,11,3,532,0.10249467350451402,0,0
9284.420529999026,14,1,400,0.24931486641109024,0,0
43432.47216610098,1,1,988,0.34514391938955236,0,0
38832.07667105917,17,4,184,0.6361362537110267,0,0
38548.38301375616,12,1,861,0.24664337536167524,1,0
42240.71357356321,13,2,562,0.23392839265389187,1,0
38053.589307240516,4,2,90,0.28620186862119423,0,0
31314.753878354455,9,0,616,0.5925290444535489,1,0
6570.931435342554,11,1,706,0.4926302839421671,0,0
1635.9837127676833,9,3,383,0.8416359533024408,1,0
46043.18391230619,23,3,369,0.6979323144133128,1,1
30836.349222891695,10,1,74,0.6668218719563306,1,0
39828.89917589905,1,1,269,0.15465006200461362,1,0
24081.30235211238,4,0,15,0.05522779861218574,1,1
5874.2363662300995,6,0,329,0.5099988645592716,1,0
6268.037752205497,5,2,795,0.07164166537153616,0,0
34281.40870857628,21,8,392,0.36401791592633637,0,0
21520.99168602414,22,2,710,0.0261123483615886,0,0
10034.231087749833,2,4,996,0.17680897662985118,1,0
24584.81139160443,12,2,434,0.11036786868922732,0,0
3219.804764385953,2,2,344,0.8009850039758747,1,1
29102.750381700796,23,3,195,0.34612615256615364,1,1
13456.980287710532,20,3,922,0.07884651827199662,1,0
39879.979440853036,5,2,36,0.26548020453967924,0,0
15524.994326589453,10,3,917,0.6828080860699093,1,0
22766.45525259924,16,1,205,0.7456352721723555,1,0
590.9107900059507,9,6,820,0.11986512984952136,0,0
3631.6199208499984,11,2,651,0.7785664399339335,0,0
19630.752884770172,16,4,776,0.3705591582170781,0,0
24002.142347509005,3,3,57,0.6793826689350033,1,1
30005.027200483994,1,1,110,0.6715077892969441,1,1
14590.212309678069,10,1,686,0.7935927210776393,0,0
34752.14448746586,6,0,496,0.6971827803090462,1,0
43007.51863548833,1,0,718,0.038868356672500215,1,1
38994.75093477856,17,3,225,0.5194811108895483,1,0
1990.5450791643736,20,2,386,0.16618117347097183,0,0
24030.54229341887,3,4,64,0.9699645374926902,1,1
5255.459619124562,7,5,764,0.25583453851109783,0,0
12109.830342967749,19,2,948,0.42010735126922316,0,0
49333.26303742465,13,0,961,0.19670215177343742,0,0
7133.352189646646,11,8,779,0.13458913381796322,1,0
24949.41879103329,21,8,902,0.6009296006037103,1,1
30911.605158562772,20,4,352,0.49317964874152065,1,0
35126.22387749975,17,0,463,0.3746597341030413,0,0
27986.837687510837,10,2,844,0.0854190221515253,0,0
498.4446624849911,7,1,320,0.7359593646685679,1,0
16329.800799117154,1,0,357,0.005856297898418905,1,0
25890.405052801725,14,1,93,0.45766158832931836,0,0
4402.44629225022,8,2,695,0.6325719807953342,1,0
17537.840291146946,18,2,300,0.43071083560934686,0,0
1669.8234084804146,19,1,726,0.12620898391119417,0,0
3938.139072779487,7,0,494,0.778249886185035,0,0
19852.194577317787,18,0,654,0.3239439523036217,0,0
6644.460544612587,4,4,595,0.13475555118193305,1,0
28381.367004595293,10,1,389,0.5502658147464038,0,0
34476.353807171916,14,1,611,0.01917155756401523,0,0
40031.329088463055,7,2,793,0.32406369074494445,1,0
10015.510709798056,18,1,434,0.750642369593401,0,0
8382.454287130897,22,2,102,0.9127113293641744,0,0
5237.346338316669,7,1,841,0.591727459440488,0,0
31825.148174686397,18,2,378,0.21761158539728187,0,0
35326.72156708019,17,4,583,0.22000015071414647,1,0
1588.9913798338455,9,3,885,0.6038716642123974,1,0
46811.25018972206,6,1,338,0.4067617068387297,1,0
2608.044469737106,8,2,898,0.17726429877590355,1,0
27069.40380170051,0,2,884,0.7873970396737204,0,0
35455.93536735131,18,0,778,0.20024303650123054,0,0
43549.74649606682,4,5,492,0.32164083464839854,1,1
35707.205737300064,18,3,642,0.06142943877810425,0,0
40088.38687265889,0,3,60,0.701372113102662,1,1
16979.115125214874,14,4,813,0.2752779276021472,0,0
40743.10743618815,15,5,509,0.23286696234834114,1,0
4014.9411707699105,22,1,392,0.30335828602225345,1,0
44741.88463646577,6,2,954,0.8741305329727079,1,1
27384.142883925273,11,2,119,0.5180185704728307,1,0
40866.71552042506,7,1,775,0.1578847298671966,0,0
22621.391043069823,4,4,995,0.7744808872846787,0,0
32182.448982874284,9,0,471,0.2084532456294853,0,0
26324.8690201963,20,5,328,0.41247614818957345,1,0
36582.16019254904,4,0,21,0.5680758192478618,1,0
4090.682801709173,16,1,97,0.58444291472971,0,0
3027.000678688284,4,2,815,0.06903211650727137,0,0
12362.69066816722,21,1,513,0.8368044917030427,0,0
7985.638558858285,14,0,908,0.4794307599378621,0,0
43590.46049394416,12,0,715,0.9892606997178927,1,1
10968.507228028635,0,0,944,0.7174424079475922,1,0
48793.50413839838,10,1,640,0.9925689042839182,0,0
16851.420630637633,22,3,350,0.4534752480651095,0,0
9114.074605278078,0,5,132,0.140781407240678,0,0
39487.02837205253,10,1,546,0.7273093770296469,1,0
32938.8016972888,17,0,599,0.7777602824831163,0,0
24914.803865492417,17,0,32,0.8528352678824958,1,1
27772.623911372186,20,3,259,0.3014490256063107,1,0
35962.89689583047,15,3,476,0.510683984115327,0,0
11430.452519151624,12,3,836,0.857505573360398,0,0
49816.732463676526,6,1,825,0.8647362366118991,0,0
48739.91017571769,0,0,882,0.02568384305614091,1,0
32519.781060483376,15,1,972,0.6709167840534915,0,0
9985.127121947966,0,6,920,0.6016873495707818,0,0
34014.609839140256,16,2,33,0.08333777736120584,1,0
3619.1984648690004,5,3,899,0.9301360795119595,1,0
1542.3185852682452,1,1,388,0.4453722938425705,1,0
12891.567596675572,16,2,798,0.6742577101274053,0,0
23136.521607398423,5,0,838,0.8827977955031157,1,1
43414.942545364946,13,5,561,0.13012107086388502,1,0
36361.18179761774,17,1,798,0.855843143504734,1,0
37137.89899478705,5,3,456,0.7243056297311569,1,0
21280.411789059286,9,2,594,0.8395923219571594,1,0
17303.290277422675,23,2,144,0.49483570517387054,0,0
18558.22776160029,17,1,949,0.03348485353774455,1,0
49382.60169116553,8,2,902,0.6705158437106319,1,0
2015.0584787099992,7,0,792,0.37453242842017465,1,0
43352.90449116121,9,2,883,0.40241583436288375,0,0
28937.983674533945,16,1,604,0.4412622015063806,0,0
21936.384805287627,22,0,224,0.4929096357818177,1,0
36265.63044415267,5,6,217,0.6619342325659369,1,1
24338.580381820895,13,2,156,0.7267756762518744,1,0
43672.427671702215,21,4,789,0.7768422863616253,1,0
45036.086181922816,21,0,520,0.6716061911014716,0,0
21091.829134404037,5,1,36,0.8034794199207436,0,1
13848.621583780228,6,1,636,0.12214920789060113,0,0
29621.592926382178,11,2,9,0.8368176661978396,1,1
45619.043647378385,2,1,40,0.38727908715946013,1,1
10541.002828393272,13,1,469,0.5287766757639802,0,0
31152.099512338504,21,1,179,0.43377940049488595,0,0
31581.695402425103,18,2,641,0.4757172044082054,1,0
36658.319990539894,22,3,959,0.28542768512447336,0,0
6587.068579511718,15,3,501,0.16995091079967273,0,0
35794.089984457605,6,0,373,0.1048947330432719,0,0
45452.5357080754,7,7,68,0.45139883906806744,0,1
8992.358612423395,17,2,970,0.12526099655193867,0,0
11884.790812944644,12,2,666,0.24498847254794043,1,0
48570.04075114156,20,2,424,0.1336158856261651,1,0
9057.037865947394,8,2,515,0.10912123157528986,1,0
42720.71081754526,9,0,364,0.8824611478477513,1,1
24618.97004383726,20,3,890,0.6740259530086843,0,0
12369.08140941482,22,0,777,0.9237591118689178,1,0
43538.787564612845,8,1,928,0.644012158232911,0,0
22270.80969758325,14,4,451,0.8439510240338473,0,1
25745.71952294521,19,2,516,0.5552985892696398,1,0
17968.076136294287,1,3,774,0.4626300506752249,1,0
29651.613063232024,12,3,329,0.528477401003397,1,0
8184.558390525288,1,3,794,0.32022549447677495,1,0
19560.166017221516,18,1,898,0.6579723909937913,0,0
48470.92199354102,1,1,962,0.89717490167068,0,1
12914.090300729365,2,2,370,0.7823534464877903,0,0
32840.2658604192,5,1,597,0.46200001073728536,1,0
16266.251310592497,2,2,854,0.9539190858269809,1,1
38675.92155307317,9,4,387,0.9854230941181097,0,0
6552.374299310308,23,5,547,0.4931006097302003,0,0
48491.35404347645,5,1,114,0.8646398413127813,1,1
22694.939173768125,22,3,571,0.0047702561781248765,1,0
11810.162662689732,15,1,38,0.06665559174667346,0,0
3684.102399027333,16,2,545,0.022389408928777943,0,0
8496.197675326162,18,4,377,0.7731629973476213,0,0
25993.49968831532,2,2,399,0.0797791114432349,1,0
16856.7887898,17,1,203,0.01705054606417855,0,0
41445.879460471646,6,3,202,0.14741877335525955,0,0
21550.06730785368,8,3,100,0.30629479129854364,1,0
12443.22648665562,19,3,398,0.46470068189745695,0,0
30861.077880335462,11,4,450,0.06540328471611712,0,0
35341.793072103435,4,2,813,0.4989822335509235,0,0
8360.424975968483,2,3,816,0.24806146104460036,1,0
8389.284622253,10,1,940,0.27437149509762226,1,0
1843.2046324078133,3,1,118,0.821902251647863,0,0
36822.73673313137,4,1,421,0.9869235760523383,1,1
33193.588335814035,0,1,243,0.4638640292616176,0,0
23736.797478733195,17,3,541,0.3217706951544964,0,0
42210.08074397017,11,4,227,0.9314481761595688,1,1
40285.450945973156,12,2,501,0.5004484464663165,0,0
29271.86467619364,8,2,852,0.7303535711807213,1,0
43414.8813128578,1,4,213,0.41374003095988376,1,1
10300.002089738045,4,2,930,0.20254857765815948,0,0
5604.861773692416,12,2,699,0.6548851125676257,0,0
13494.78307973431,15,2,113,0.6648426495367198,1,0
2863.7719359048497,15,1,373,0.4601838500789507,1,0
26563.16470477159,23,5,299,0.26994963508083636,0,0
46830.91855782513,2,5,673,0.8318134920627488,1,1
1976.7835980187972,21,0,19,0.27531812438557735,0,0
6114.27460136124,3,0,776,0.6590239862667921,0,0
22615.42942388893,10,2,671,0.38398562389269675,1,0
46694.41212621997,22,1,11,0.4724806779377294,0,0
15814.643687787759,13,2,8,0.21140266150047204,1,0
25366.66808633274,2,1,153,0.6494799454793653,0,0
2088.227223929101,15,3,625,0.22582583361918485,0,0
7425.676616094822,21,2,660,0.48571404660761364,0,0
49331.63984671276,14,0,550,0.3284593931464067,0,0
48256.28363483791,9,2,135,0.9636057327846216,0,0
256.9496469111367,8,2,373,0.9822210958935474,0,0
47591.07115330772,10,0,461,0.7534913073380436,1,0
31959.605691396864,15,0,935,0.9839174948547723,1,0
43397.235543055904,9,0,235,0.11355064280773808,0,0
22742.445383136615,16,5,255,0.9923246540134493,1,1
25784.64546867672,18,3,586,0.10355591637084416,1,0
24447.44054704344,1,2,328,0.4154517736790876,1,0
33346.54423472976,23,2,362,0.23894757015445367,1,1
6991.166225268082,22,1,374,0.9538459634051912,1,0
1508.3797577351709,1,3,788,0.6357899347991415,0,0
15403.417780143634,5,1,209,0.5971275338234417,0,0
35236.99132920497,18,2,267,0.9974385048873267,0,0
10100.654071626188,7,0,656,0.6124261038907539,0,0
33674.88734191262,2,2,997,0.6461598809360338,0,0
48495.90318490245,13,4,554,0.044774299296759024,1,1
4704.096782313025,15,3,736,0.8590506020335373,1,0
33633.379890074066,0,1,858,0.9700894317421239,0,1
22193.07346303551,20,1,506,0.9603111505236865,0,1
43408.431296331495,2,1,564,0.2211056095380688,1,1
8865.717974474821,21,1,421,0.2259153439701591,0,0
34634.371351785965,17,1,308,0.36604712521317817,0,0
41907.38332950903,8,2,137,0.3102100709175669,1,0
47231.26483150642,5,1,419,0.30561464739749555,0,0
34165.56893419939,22,2,195,0.6052167171350913,0,0
24863.76645278128,20,2,95,0.8056080068369498,0,0
30896.18353765868,0,2,490,0.9367681606746001,0,1
43446.56017409112,20,1,903,0.06786047857733235,0,0
28534.781234475096,9,2,258,0.2779784763841151,1,0
1529.0491142448745,5,0,25,0.25501377344295495,0,0
46548.12528839382,22,0,232,0.35743966357383716,0,0
34479.44228406774,11,2,332,0.424334263114571,1,0
33828.90415500455,3,1,606,0.3891714717030217,0,0
10791.600868361882,12,1,862,0.9521472093811999,0,0
32947.684656930534,16,7,221,0.4371290560843858,1,0
19699.281638651384,7,0,297,0.5515925710848579,1,0
32565.13652230419,19,0,203,0.7486332804859066,1,0
5338.585585096456,2,3,948,0.7250847969865215,1,0
32895.68677710577,11,1,343,0.5829645666945688,1,0
49970.69215127562,6,1,593,0.86083202349919,0,0
2420.1198226391957,11,0,205,0.6241813089408278,1,0
48858.93746922365,1,7,993,0.8747588473885994,1,1
20351.3289565363,23,3,961,0.30276575058250377,1,1
43538.96498235958,13,2,892,0.1320236769133356,1,0
39121.45034807309,21,2,77,0.8195204565492692,0,0
28355.142886723523,22,1,550,0.38251790797490937,1,0
36925.075970473816,4,3,707,0.6510845716412402,0,0
43926.992909454384,8,1,976,0.7373111964695933,0,0
20212.974679335137,20,2,42,0.32671047542724896,1,0
16358.387746546303,10,1,455,0.5051633885700391,0,0
33382.9933443236,4,1,182,0.894926515139504,0,1
40394.21863764352,2,0,757,0.8797932352384719,0,1
38116.63388748302,16,3,195,0.7493570775127645,1,0
39892.704306443135,1,3,590,0.7627395319435024,1,1
21784.809907498522,23,2,832,0.897684449081332,0,0
40893.53246658933,0,2,976,0.7363323872899161,1,0
6019.250677976716,6,1,388,0.3395853593034954,1,0
27229.01000706287,13,3,927,0.12078267964001865,1,0
297.8754383010973,4,1,637,0.4218840999747373,0,0
16236.045636714513,18,1,141,0.08734341585367633,1,0
18329.412128221178,10,3,27,0.11577077699078842,1,0
19814.672853546675,22,3,315,0.9501720928365696,0,0
34776.40566242621,1,2,321,0.6758869606024898,1,0
19434.019482504584,7,2,448,0.8516087004702991,0,0
22440.19419490031,8,3,793,0.6428991932734907,1,0
11884.83110240763,2,1,293,0.4185400284000711,1,0
18668.85706355071,1,1,754,0.025158782461582763,1,0
11371.208666884942,6,1,236,0.9558370369750374,1,0
3669.0642291844974,4,3,715,0.07093247205258124,0,0
30176.395183135082,20,4,457,0.6101630660198326,1,0
33413.95779976526,4,5,892,0.10220321173051539,0,0
30978.322397020627,19,2,839,0.28414767858956835,0,0
23180.06724959061,12,2,654,0.18581745729879473,1,0
18995.4911511597,20,1,606,0.5537169151588768,1,0
43168.049142095544,19,2,664,0.8870753451221001,1,1
25958.89843895954,5,5,765,0.6356223077977161,1,0
23964.302062710252,19,3,67,0.6641880195062606,1,0
1291.84686966372,17,2,176,0.9089314962133026,1,0
17068.978903031555,1,1,510,0.7494252279711053,1,0
19015.978983104993,5,5,615,0.8659558363840327,1,0
19947.150817036054,8,2,91,0.41639209185986537,1,0
29012.81673767434,2,2,705,0.8653563377721201,0,1
26684.791310876655,0,1,166,0.6458613885658445,1,1
30399.175588744296,0,1,602,0.1356077827413381,1,0
38246.514244490994,18,0,838,0.03871250836706608,0,0
40651.15707841751,4,3,827,0.24403441368578438,1,0
35908.972580562455,12,3,780,0.3783496488266912,1,0
47776.62956078719,18,1,438,0.8375678660808568,0,0
921.4468079913179,11,2,51,0.7412445570252967,1,0
9796.94150432047,15,4,678,0.9553757278069176,0,0
388.0681201573246,18,2,686,0.559174798746506,1,0
32377.260960588603,2,1,739,0.7477416516079946,1,1
44902.54714200985,11,3,266,0.27528338524262475,1,0
12181.6800058492,4,6,521,0.6795778928953071,0,0
46352.456894367366,1,2,87,0.7061512025362862,0,0
3022.766840575147,21,0,606,0.8484153284195612,0,0
46722.45698000766,6,3,52,0.5364035108750838,0,0
17587.618135109326,12,1,179,0.649005147595177,1,0
5080.0272141763335,14,1,278,0.20304881010489884,0,0
24298.729241724417,21,1,239,0.7367590901264514,1,0
12846.260620348192,2,5,585,0.8384117226401352,1,0
14250.796369076523,20,0,339,0.5937377461864164,1,0
15371.425346665066,19,3,72,0.1156744623741982,1,0
40153.26463265484,4,1,374,0.312857356311943,1,0
26962.672220995973,23,0,580,0.47551465101129,0,0
15572.271880808623,7,2,517,0.6771623914028342,1,0
30520.58582771281,21,0,851,0.32032710786522545,1,0
35810.37220441744,0,3,238,0.8402910513391142,0,0
13638.473796669354,7,1,466,0.3717897913654036,1,0
20683.319585252324,23,1,121,0.042836347946960784,0,0
6103.085805914008,17,1,413,0.7939944166698351,1,0
9065.655983238668,19,4,723,0.6442231695110412,0,0
34059.08151970949,15,1,774,0.8019564947306976,1,1
9080.103001304391,17,2,837,0.3488898132668935,1,0
26262.917549516336,19,1,570,0.01763019215264583,0,0
35455.22262350441,11,2,43,0.07375292365782793,1,0
5352.777385506244,12,0,504,0.11180078070082722,1,0
28369.937859248887,12,2,197,0.8051475781557017,0,0
12835.573557231175,9,2,72,0.3014347543601573,0,0
48146.714493126616,6,2,91,0.9978985094224627,1,1
24182.446879529038,13,1,549,0.7583883964968853,0,0
40301.567563260156,23,2,491,0.6011549530902318,1,1
27515.824842391525,15,0,826,0.9836194119964248,0,1
2180.19251741241,14,4,749,0.3163091883165179,0,0
31661.237265945176,11,2,998,0.16561556912117115,0,0
47570.653076910785,8,5,383,0.7372729696513153,1,0
30084.574889115098,7,2,805,0.2780833787896416,1,0
40961.25108274524,17,3,466,0.9610369280667572,1,1
44211.48110278691,22,2,154,0.9880693122501709,0,0
11411.707799727134,17,3,170,0.9264043950253538,1,0
10610.12154701225,12,1,272,0.9447617629095447,1,0
30552.939632661077,17,1,918,0.61565481741636,0,0
20557.31320563717,14,2,110,0.6921186495686299,0,0
41994.66653030735,3,1,151,0.0942461577726944,1,0
45002.155938666576,16,2,431,0.7630501597286888,1,0
17677.53475134288,4,3,451,0.20206336307689443,1,0
11851.159243134358,21,2,643,0.8403260597043828,1,0
39028.47050704065,15,2,780,0.9615318206110014,1,0
13747.553717051323,8,1,23,0.21237762916547331,0,0
41132.489782498786,9,2,367,0.07803111760562131,1,0
21192.675299901653,23,1,651,0.4838901392678898,1,0
33380.81946558061,17,2,820,0.7915493719483091,1,0
4785.810338595063,16,2,239,0.7706401699435229,0,0
31196.727640581885,17,1,434,0.6968185056565842,0,0
22593.866260074083,6,3,953,0.8206959902347412,1,1
29334.55707414195,3,0,704,0.17498835259515266,1,1
8409.030245165723,4,2,127,0.651937757885946,1,0
36846.318509759665,22,3,942,0.6056793158976498,1,0
43141.225906386,15,2,541,0.15343172375969316,0,0
10844.822606537875,2,2,633,0.41442707063854767,1,0
4794.770630452885,17,3,198,0.8525297193095475,1,0
1191.6929164563564,22,2,686,0.9718018040481599,1,0
32102.155307158868,20,2,656,0.6654301775773518,0,0
30358.63086407815,13,4,482,0.9219410419862444,0,1
27339.40366157636,14,3,179,0.13204923058341733,0,0
11605.03533483761,16,2,869,0.9750605256429472,0,0
19551.39073531668,0,4,523,0.03350649918071347,0,0
29727.87199595679,20,2,651,0.5272592734711015,1,0
24843.37527436988,16,0,959,0.2910083294708191,0,0
49389.398155542214,22,1,437,0.8139091067848093,1,1
6830.623230311089,10,3,765,0.2175436320975107,1,0
34760.27625683921,16,3,857,0.011530036733138793,1,0
20221.89521753356,13,3,314,0.4146094592361932,0,0
21415.698750131483,19,2,19,0.06410799766644482,0,0
35882.71230525223,18,4,160,0.29009256918774906,0,0
34624.88320470524,20,2,818,0.6437476916666982,1,0
49562.88712517239,6,2,122,0.294703176616566,1,0
6428.430529811721,23,2,72,0.24579322732123265,0,0
5214.441372714475,12,4,55,0.15549566307033957,0,0
36219.69746826577,17,4,460,0.13517227408451837,0,0
28923.56198115039,22,1,169,0.5258573731814192,1,0
13715.291721324695,13,0,611,0.6815070229434714,1,0
3980.1742557594403,0,2,582,0.4527332057356356,0,0
4292.055897325563,6,2,149,0.1236030990478505,1,0
44710.60182445927,7,2,629,0.6477562995215262,1,0
9601.447562689958,17,3,26,0.5571218983216382,0,0
16175.344390154884,8,4,248,0.38127545526544704,1,0
11340.55354732713,0,2,897,0.33004687712601355,1,0
17756.265328538546,21,3,721,0.183152891150142,1,0
3480.4978988772073,16,4,227,0.1462994588314569,0,0
25957.798947504434,18,0,923,0.33877169446869937,1,0
3389.952053974823,5,3,946,0.041631124103455264,1,0
40019.82182603986,2,1,626,0.43662741280130735,0,0
11693.266974702547,23,2,706,0.6015739292849359,0,0
27005.195611079485,4,2,484,0.9416542752928907,1,1
44005.153587197296,1,3,833,0.6258281432777371,1,1
